,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
2710,False,/jso7QKHWwkdlEHFef68kFWHsltx.jpg,[18],44716,da,Hævnen,"The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",12.294,/dJpPpgf2z5lNw6xVxvfWm0lexNH.jpg,2010-08-26,In a Better World,False,7.117,390
2711,False,/24ybB4hg9wVmxRVHuPQy2UyhiXZ.jpg,[28],12481,zh,唐山大兄,"Cheng is a young Chinese mainlander who moves in with his expatriate cousins to work at an ice factory in Thailand. He does this with a family promise never to get involved in any fights. However, when members of his family begin disappearing after meeting the management of the factory, the resulting mystery and pressures force him to break that vow and take on the villainy of the Big Boss.",21.779,/9VFYDWYnAhXAgyqgs94lwNmMBbk.jpg,1971-10-23,The Big Boss,False,7.117,711
2712,False,/xUWf5xX0AnZgAnYXAMk03zTbsef.jpg,"[35, 10749, 18]",508,en,Love Actually,Eight London couples try to deal with their relationships in different ways. Their tryst with love makes them discover how complicated relationships can be.,95.99,/1ODdWLpyOnIVl0l67GrdaFDlJGf.jpg,2003-09-07,Love Actually,False,7.117,6464
2713,False,/1hdorswm5HPxb81xq84H9gqveUq.jpg,"[35, 18]",371638,en,The Disaster Artist,"An aspiring actor in Hollywood meets an enigmatic stranger by the name of Tommy Wiseau, the meeting leads the actor down a path nobody could have predicted; creating the worst movie ever made.",30.597,/jj84nF5vYRD0HUTowBKcrKk8hZP.jpg,2017-03-12,The Disaster Artist,False,7.116,3426
2714,False,/anNPpdQshHGvzgSLw2eQHJ6JWNB.jpg,[35],37767,it,Un sacco bello,"Three stories set in summer Rome, three characters all played by Verdone: an awkward young man meets a Spanish tourist; another one plans a trip towards East with a suitcase full of stockings and biro pens; a hippie is visited by his father, who tries to convince him to get back home.",6.104,/bm51SNYlcohegsZOy9thxy1JtOg.jpg,1980-01-19,Fun Is Beautiful,False,7.1,385
2715,False,/xmtmZc5aylqDMRKYlU8pmsgG0HF.jpg,"[27, 18]",11075,ja,オーディション,"Seven years after the death of his wife, widower Shigeharu seeks advice on how to find a new wife from a colleague. Taking advantage of their position as a film company, they stage an audition. Interviewing a series of women, Shigeharu is enchanted by the quiet Asami. But soon things take a twisted turn as Asami isn’t what she seems to be.",21.701,/zwGaUMm0wAqi0wkO7LJDlwoA5LP.jpg,1999-10-06,Audition,False,7.118,1454
2716,False,/1TUg5pO1VZ4B0Q1amk3OlXvlpXV.jpg,"[12, 18, 10751, 16]",420818,en,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",263.961,/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,2019-07-12,The Lion King,False,7.114,9703
2717,False,/9jxLUKbuDgYW8Ro94q50rLQQL0P.jpg,"[12, 10751, 14]",11639,en,The Dark Crystal,"On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical crystal and restore order to his world, before the grotesque race of Skeksis find and use the crystal for evil.",16.811,/fZPxRaa6gvCyGCh9Xk5kyPqz7fp.jpg,1982-12-17,The Dark Crystal,False,7.115,1063
2718,False,/uy2trYgO8MOQfQXlvMaLhBnkUqg.jpg,"[18, 28, 53]",7485,en,Shooter,"A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world.",56.195,/2aWGxo1E5polpBjPvtBRkWp7qaS.jpg,2007-03-22,Shooter,False,7.115,4668
2719,False,/8kiPIqPWJaeTNQlHvGyHodeh9lU.jpg,"[18, 14]",428449,en,A Ghost Story,"Recently deceased, a white-sheeted ghost returns to his suburban home to console his bereft wife, only to find that in his spectral state he has become unstuck in time, forced to watch passively as the life he knew and the woman he loves slowly slip away.",18.794,/rp5JPIyZi9sMob15l46zNQLe5cO.jpg,2017-04-24,A Ghost Story,False,7.1,2233
2720,False,/zGCfnZ3bCowMY9So9ZGpsyuOYl3.jpg,"[878, 28, 12, 53]",336843,en,Maze Runner: The Death Cure,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",56.657,/2zYfzA3TBwrMC8tfFbpiTLODde0.jpg,2018-01-10,Maze Runner: The Death Cure,False,7.114,7485
2721,False,/vTNzXPvFRn8Z4vn2myhkNpq26J6.jpg,"[35, 80, 28]",290250,en,The Nice Guys,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,107.509,/uXdQztKoAtx7UU3RvqeF52KsoQP.jpg,2016-05-15,The Nice Guys,False,7.114,7652
2722,False,/jkyqFgqmZlH5vSURckq0GgsewOY.jpg,"[35, 80, 18]",1574,en,Chicago,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,23.259,/v1Sg3GuHDz9uhrKqYozOeCMLSpj.jpg,2002-12-10,Chicago,False,7.114,2505
2723,False,/tKyaXRcVAxYCqU9edDgjRmEKkMX.jpg,"[36, 18]",565179,la,Il primo re,"Romulus and Remus, two shepherds and loyal brothers, end up taking part to a journey that will lead one of them to be the founder of the greatest nation ever seen. However, the fate of the chosen one will pass from killing his own brother.",19.936,/dqBU63M3cKy7pfVsmhrbgY5X8iv.jpg,2019-01-31,The First King,False,7.113,1087
2724,False,/u0os34ctKo55sx6krTbO381ohNR.jpg,"[80, 53, 9648]",269494,ko,끝까지 간다,"After trying to cover up a car accident that left a man dead, a crooked homicide detective is stalked by a mysterious man claiming to have witnessed the event.",15.097,/aIkc5DwGPZIdImSudkUDQ799rq3.jpg,2014-05-29,A Hard Day,False,7.113,423
2725,False,/nWhCbmAcAhRHrR60zqpAFNET7p5.jpg,"[18, 878]",1714,en,Fahrenheit 451,"In the future, the government maintains control of public opinion by outlawing literature and maintaining a group of enforcers, known as “firemen,” to perform the necessary book burnings. Fireman Montag begins to question the morality of his vocation…",22.535,/k2CTpexoS9MO9lKVFfnzwVdJuM.jpg,1966-09-07,Fahrenheit 451,False,7.113,912
2726,False,/6MPOr6nZAMbStXq2dNF7ocqghLO.jpg,"[16, 28, 878]",618354,en,Superman: Man of Tomorrow,"It’s the dawn of a new age of heroes, and Metropolis has just met its first. But as Daily Planet intern Clark Kent – working alongside reporter Lois Lane – secretly wields his alien powers of flight, super-strength and x-ray vision in the battle for good, there’s even greater trouble on the horizon.",17.174,/n9GtiJiBETVFayQy7YnVdF9AucU.jpg,2020-08-23,Superman: Man of Tomorrow,False,7.112,426
2727,False,/nEiH5tJbYQhlMKgdB8awXhvvr09.jpg,"[18, 10749]",519141,fr,Matthias & Maxime,"Two childhood best friends are asked to share a kiss for the purposes of a student short film. Soon, a lingering doubt sets in, confronting both men with their preferences, threatening the brotherhood of their social circle, and, eventually, changing their lives.",18.59,/9yEWKVhd33bLH5Ll8Thy6dXDQtG.jpg,2019-10-09,Matthias & Maxime,False,7.112,455
2728,False,/5n2jz145P1CRdPfA296MmEZF1sQ.jpg,[18],512263,en,Honey Boy,"The story of a child star attempting to mend his relationship with his law-breaking, alcohol-abusing father over the course of a decade, loosely based on Shia LaBeouf’s life.",17.879,/3BZ2rBn31kWER45ZMj7OTe9keMm.jpg,2019-09-28,Honey Boy,False,7.112,638
2729,False,/izx7Dh8GwEVQIPxsHzr8imzM5HW.jpg,"[12, 16, 10751, 14]",430447,ja,メアリと魔女の花,"Mary Smith, a young girl who lives with her great-aunt in the countryside, follows a mysterious cat into the nearby forest where she finds a strange flower and an old broom, none of which is as ordinary as it seems.",27.258,/lq3OJQiJ8hlCr23LAdHbeU3eqBF.jpg,2017-07-08,Mary and The Witch's Flower,False,7.112,739
2730,False,/59CCw4EtiahW0E5cfTrvdbqPQTo.jpg,"[16, 35, 10751, 10402]",335797,en,Sing,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,71.554,/zZTlF2eVVUkbdmccd3bNUU9T9sD.jpg,2016-11-23,Sing,False,7.112,7741
2731,False,/12rDMkiQFeXrLhlIbJpArL8wOHf.jpg,[35],212778,en,Chef,"When Chef Carl Casper suddenly quits his job at a prominent Los Angeles restaurant after refusing to compromise his creative integrity for its controlling owner, he is left to figure out what's next. Finding himself in Miami, he teams up with his ex-wife, his friend and his son to launch a food truck. Taking to the road, Chef Carl goes back to his roots to reignite his passion for the kitchen -- and zest for life and love.",24.87,/yMtKHR6VG1Yagvv5F7IFpsGBm66.jpg,2014-05-08,Chef,False,7.112,3149
2732,False,/s4NJh9hLa9ZbgiXfJpjsZ5i47ug.jpg,"[16, 35, 12, 10751]",91417,en,Dragons: Gift of the Night Fury,Hiccup and Toothless go on an exciting adventure and discover an island of new dragons.,14.723,/tieHyFlHwnU4gdKY9vBNCW7U5iw.jpg,2011-11-15,Dragons: Gift of the Night Fury,False,7.112,345
2733,False,/swXvzkH1oSVHh4flmcthXnusbwc.jpg,[18],14291,en,Searching for Bobby Fischer,A seven-year-old chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,12.956,/oAJpHkMpfXiFY9F3HocIz9fhHLc.jpg,1993-08-13,Searching for Bobby Fischer,False,7.112,536
2734,False,/7bX3tzES3S7b3SxXvTqVgyPFxVs.jpg,[35],10986,it,Il bisbetico domato,"A rich farmer is well known for being very unkind. He's misanthropic, misogynous and cantankerous. Until he meets by chance a gorgeous girl...",16.971,/4cDTwuuT8Zyl7zPSRltDIlMBO17.jpg,1980-12-20,The Taming of the Scoundrel,False,7.112,441
2735,False,/fwxOQkzYtRVKs3kzcyukdbsyIuh.jpg,"[14, 16, 10751, 12]",10150,en,The Last Unicorn,"From a riddle-speaking butterfly, a unicorn learns that she is supposedly the last of her kind, all the others having been herded away by the Red Bull. The unicorn sets out to discover the truth behind the butterfly's words. She is eventually joined on her quest by Schmendrick, a second-rate magician, and Molly Grue, a now middle-aged woman who dreamed all her life of seeing a unicorn. Their journey leads them far from home, all the way to the castle of King Haggard.",22.028,/MRHFtXTjxC74MGCzHACcuqvHiw.jpg,1982-11-19,The Last Unicorn,False,7.112,466
2736,False,/3t9mwMsuNhv8xkQV1T4YIRyJKXG.jpg,"[9648, 18, 53, 80]",25300,it,Io non ho paura,"While playing outside one day, nine-year-old Michele discovers Filippo, who is chained to the ground at the bottom of a hole. Michele witnesses town baddie Felice nearby and suspects something bad is happening. Michele is unsure whom he should tell about his discovery, eventually spilling the beans to his closest friend. Michele's parents learn of his discovery and warn him to forget what he saw",8.436,/vTf4qR0OSuV4qBT8As4QoWxSJSq.jpg,2003-02-08,I'm Not Scared,False,7.1,922
2737,False,/1FBByew9RnXQ2HFqf7b6EWkyzTP.jpg,"[16, 878]",9606,ja,メトロポリス,"Kenichi and his detective uncle, Shunsaku Ban, leave Japan to visit Metropolis, in search of the criminal, Dr. Laughton. However, when they finally find Dr. Laughton, Kenichi and Shunsaku find themselves seperated and plunged into the middle of a larger conspiracy. While Shunsaku searches for his nephew and explanations, Kenichi tries to protect Tima (a mysterious young girl), from Duke Red and his adopted son Rock, both of whom have very different reasons for wanting to find her.",15.708,/tOehVz3MhBhzvpvizEnsC8Gylo1.jpg,2001-05-26,Metropolis,False,7.111,445
2738,False,/ojv61rqGQdet3uyc2cY3OmXxkHm.jpg,"[18, 10749]",1443,en,The Virgin Suicides,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents.",51.214,/1NCQtXPQnaHRjOZVmktA9BSM35F.jpg,2000-04-21,The Virgin Suicides,False,7.111,3094
2739,False,/eQnIwnhDuHQiSks3dy0zwrJydWU.jpg,[18],711,en,Finding Forrester,Gus Van Sant tells the story of a young African American man named Jamal who confronts his talents while living on the streets of the Bronx. He accidentally runs into an old writer named Forrester who discovers his passion for writing. With help from his new mentor Jamal receives a scholarship to a private school.,19.971,/chd9bCGNYtzDoJqGw5wUHlhrkOb.jpg,2000-12-21,Finding Forrester,False,7.111,1034
2740,False,/cL1VX6WllejQQhGTUGGWHW25yor.jpg,"[80, 18, 53]",327,en,Brother,"A Japanese Yakuza gangster's deadly existence in his homeland gets him exiled to Los Angeles, where he is taken in by his little brother and his brother's gang.",15.425,/rSRJozSafFFuiFT9XnwsE1ricHT.jpg,2000-12-13,Brother,False,7.109,446
2741,False,/b1L7qevxiVpkVFq4dmdQPGFPWH0.jpg,"[27, 80, 18, 14]",836225,en,The Exorcism of God,"An American priest working in Mexico is considered a saint by many local parishioners. However, due to a botched exorcism, he carries a secret that’s eating him alive until he gets an opportunity to face his demon one final time.",112.786,/hangTmbxpSV4gpHG7MgSlCWSSFa.jpg,2022-03-11,The Exorcism of God,False,7.11,984
2742,False,/r6R2Vc721pNUabulcxAVEou2kbq.jpg,"[18, 10749]",23169,en,Remember Me,"Still reeling from a heartbreaking family event and his parents' subsequent divorce, Tyler Hawkins discovers a fresh lease on life when he meets Ally Craig, a gregarious beauty who witnessed her mother's death. But as the couple draws closer, the fallout from their separate tragedies jeopardizes their love.",31.672,/j7umuMiLCHvWT7wYhFKJOTFSokF.jpg,2010-03-11,Remember Me,False,7.11,3460
2743,False,/tkxYmE3HzHy7E39zY3VvQ0k0VLU.jpg,"[28, 35]",11770,cn,少林足球,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,40.466,/kVpq68NxChzynK7otaymRSaWR8p.jpg,2001-07-05,Shaolin Soccer,False,7.11,2157
2744,False,/oslaee3VX9kJAjVezbjZKlEJDzn.jpg,"[18, 16, 10751]",10545,en,The Hunchback of Notre Dame,"Isolated bell-ringer Quasimodo wishes to leave Notre Dame tower against the wishes of Judge Claude Frollo, his stern guardian and Paris' strait-laced Minister of Justice. His first venture to the outside world finds him Esmeralda, a kind-hearted and fearless Romani woman who openly stands up to Frollo's tyranny.",44.107,/7k0fr2xLCTChjN8MnGNThTP9uEB.jpg,1996-06-21,The Hunchback of Notre Dame,False,7.11,4829
2745,False,/bWfp8dCEuENQsQwiefePsfJWzAy.jpg,"[35, 18, 80, 10402]",6396,en,SLC Punk,"Two former geeks become 1980s punks, then party and go to concerts while deciding what to do with their lives.",24.178,/dNho1qVCHq5RpLQNbGTljTfqnva.jpg,1998-09-24,SLC Punk,False,7.11,340
2746,False,/vdJFk9HsUTE3pVL9eYftkM5fEOp.jpg,"[18, 35, 10749]",370755,en,Paterson,"A week in the life of Paterson, a poet bus driver, and his wife Laura, a very creative artist, who live in Paterson, New Jersey, hometown of many famous poets and artists.",26.594,/AuJ1ZlfqwuAr9H5Qr1U9KILylse.jpg,2016-11-17,Paterson,False,7.109,1807
2747,False,/awDWfEXyD2BGM8ZspyFRHKxce1F.jpg,"[12, 35, 18]",59468,en,The Way,"When his son dies while hiking the famed Camino de Santiago pilgrimage route in the Pyrenees, Tom flies to France to claim the remains. Looking for insights into his estranged child’s life, he decides to complete the 500-mile mountain trek to Spain. Tom soon joins up with other travelers and realizes they’re all searching for something.",17.928,/4wJb8HLMWaJXrYznXNf7eqFUJKL.jpg,2010-09-10,The Way,False,7.109,548
2748,False,/5ZSwZPKgcTJJwhxjbOHeoBTVaKh.jpg,"[35, 28, 12]",567604,en,Once Upon a Deadpool,"A kidnapped Fred Savage is forced to endure Deadpool's PG-13 rendition of Deadpool 2 as a Princess Bride-esque story that's full of magic, wonder & zero F's.",56.585,/5Ka49BWWyKMXr93YMbH5wLN7aAM.jpg,2018-12-11,Once Upon a Deadpool,False,7.1,706
2749,False,/rVqY0Bo4Npf6EIONUROxjYAJfmD.jpg,"[12, 14, 10749, 10751]",420817,en,Aladdin,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,189.589,/ykUEbfpkf8d0w49pHh0AD2KrT52.jpg,2019-05-22,Aladdin,False,7.108,9761
2750,False,/kLIn55qJLJFGW7qBMlX2vBHJhH3.jpg,"[18, 9648]",369523,en,The Tale,An investigation into one woman’s memory as she‘s forced to re-examine her first sexual relationship and the stories we tell ourselves in order to survive.,53.377,/aguq47xq3qhN807rSyz4lJyhAkX.jpg,2018-01-20,The Tale,False,7.108,415
2751,False,/rbA2pGsK9dNRkbq4Xkfa9mJFol3.jpg,"[28, 16, 14]",323027,en,Justice League: Gods and Monsters,"In an alternate universe, very different versions of DC's Trinity fight against the government after they are framed for an embassy bombing.",22.14,/9EoqQuEZKmQIYjexoUbkxMcMCVr.jpg,2015-06-18,Justice League: Gods and Monsters,False,7.108,543
2752,False,/gaCrwIiqB2S0w6xDOSa76NUIawU.jpg,"[18, 53, 80]",12877,en,Dead Man's Shoes,A soldier returns to his small town and exacts a deadly revenge on the thugs who tormented his disabled brother while he was away.,9.63,/78TBKzEZ2cNdeLNrgcPiJTggiNd.jpg,2004-09-29,Dead Man's Shoes,False,7.1,519
2753,False,/n3QtJ6tqE0fnf4Qaxb0iujBk0lH.jpg,"[53, 27]",9540,en,Dead Ringers,"Elliot, a successful gynecologist, works at the same practice as his identical twin, Beverly. Elliot is attracted to many of his patients and has affairs with them. When he inevitably loses interest, he will give the woman over to Beverly, the meeker of the two, without the woman knowing the difference. Beverly falls hard for one of the patients, Claire, but when she inadvertently deceives him, he slips into a state of madness.",18.13,/ofXwDfM8uYAaftD7cBPcIWdCpMn.jpg,1988-09-23,Dead Ringers,False,7.108,839
2754,False,/gpRI6UjNMVd63QzGIERYuqFtMLC.jpg,"[80, 18, 53]",7972,en,Before the Devil Knows You're Dead,"When two brothers organize the robbery of their parents' jewelry store, the job goes horribly wrong, triggering a series of events that send them and their family hurtling towards a shattering climax.",19.484,/egIP0s1ws6fGHqTsVqVNcaEa5i2.jpg,2007-09-26,Before the Devil Knows You're Dead,False,7.108,1415
